error,unfairness,dataset,strategy,metric
0.3672011765511097,0.046904825241056436,COMPAS  without sen. attr.,BFS original,PE
0.3680546616151211,0.04346996639596898,COMPAS  without sen. attr.,BFS original,PE
0.36890810172455857,0.04204633395714169,COMPAS  without sen. attr.,BFS original,PE
0.370567363810961,0.04065048266227387,COMPAS  without sen. attr.,BFS original,PE
0.37142072524989395,0.040127394478857804,COMPAS  without sen. attr.,BFS original,PE
0.3735540333187568,0.038075001430694325,COMPAS  without sen. attr.,BFS original,PE
0.3758294989891402,0.032680094129482994,COMPAS  without sen. attr.,BFS original,PE
0.3759719712726787,0.02844108978540792,COMPAS  without sen. attr.,BFS original,PE
0.3763987924751888,0.024914286380462967,COMPAS  without sen. attr.,BFS original,PE
0.3768255350071945,0.02468217080469908,COMPAS  without sen. attr.,BFS original,PE
0.3804758576517912,0.017133119844550515,COMPAS  without sen. attr.,BFS original,PE
0.3787693033535776,0.02169229884438989,COMPAS  without sen. attr.,BFS original,PE
0.3832729087666027,0.016586622243014236,COMPAS  without sen. attr.,BFS original,PE
0.3855486891190039,0.01562991166268336,COMPAS  without sen. attr.,BFS original,PE
0.3868765123702064,0.0090400929085659,COMPAS  without sen. attr.,BFS original,PE
0.3896259790684761,0.006939003632930775,COMPAS  without sen. attr.,BFS original,PE
0.3906693972074893,0.0066295911683214356,COMPAS  without sen. attr.,BFS original,PE
0.3905745655337103,0.006690248548747546,COMPAS  without sen. attr.,BFS original,PE
0.3929924472944146,0.004986967057765568,COMPAS  without sen. attr.,BFS original,PE
0.393845932358426,0.004021539290338315,COMPAS  without sen. attr.,BFS original,PE
0.3932295264788621,0.004622936998136351,COMPAS  without sen. attr.,BFS original,PE
0.3941778432166526,0.0012316737383600731,COMPAS  without sen. attr.,BFS original,PE
0.3968327704458741,0.0008955794904678461,COMPAS  without sen. attr.,BFS original,PE
0.39948805731168735,0.0005147683848459817,COMPAS  without sen. attr.,BFS original,PE
0.4708898004927246,0.0,COMPAS  without sen. attr.,BFS original,PE
0.3371894467788981,0.12944378507981574,COMPAS  without sen. attr.,Curious,PE
0.3480944149448784,0.0978982822160992,COMPAS  without sen. attr.,Curious,PE
0.3894366753575097,0.03954802876291864,COMPAS  without sen. attr.,Curious,PE
0.3894840911943993,0.03921441742013298,COMPAS  without sen. attr.,Curious,PE
0.3895789228681783,0.038987134421575066,COMPAS  without sen. attr.,Curious,PE
0.389863406650872,0.0383058039120542,COMPAS  without sen. attr.,Curious,PE
0.3905272283673252,0.03565583450132398,COMPAS  without sen. attr.,Curious,PE
0.3914753765254633,0.03514168604541064,COMPAS  without sen. attr.,Curious,PE
0.3925184350278848,0.031193261749387288,COMPAS  without sen. attr.,Curious,PE
0.3930872902068372,0.029586518642559824,COMPAS  without sen. attr.,Curious,PE
0.3931346948050832,0.029187683720042663,COMPAS  without sen. attr.,Curious,PE
0.3946044958395103,0.024795661978915792,COMPAS  without sen. attr.,Curious,PE
0.3947942153802859,0.02355494154384336,COMPAS  without sen. attr.,Curious,PE
0.3948416312171754,0.022034269600636203,COMPAS  without sen. attr.,Curious,PE
0.39507863173111857,0.020813801299999227,COMPAS  without sen. attr.,Curious,PE
0.3960267236960392,0.01982270785728598,COMPAS  without sen. attr.,Curious,PE
0.3964060503911553,0.019398380523752697,COMPAS  without sen. attr.,Curious,PE
0.3983023579460749,0.01822207776505424,COMPAS  without sen. attr.,Curious,PE
0.3984920212936329,0.01708716846509228,COMPAS  without sen. attr.,Curious,PE
0.3991558767260168,0.01540315707787497,COMPAS  without sen. attr.,Curious,PE
0.3994403155541365,0.013826228149072957,COMPAS  without sen. attr.,Curious,PE
0.4009101390658507,0.013039514380288249,COMPAS  without sen. attr.,Curious,PE
0.4010049595009863,0.012018735501067395,COMPAS  without sen. attr.,Curious,PE
0.40147911786988144,0.011628271790652343,COMPAS  without sen. attr.,Curious,PE
0.4026171204325169,0.006962902890034317,COMPAS  without sen. attr.,Curious,PE
0.4032809196716832,0.0054332368909775315,COMPAS  without sen. attr.,Curious,PE
0.4048454175161677,0.004055182151507393,COMPAS  without sen. attr.,Curious,PE
0.4063151286414469,0.0025435797697955786,COMPAS  without sen. attr.,Curious,PE
0.4081167169090224,0.0011866076731357506,COMPAS  without sen. attr.,Curious,PE
0.4101079348082255,0.0004166807052099375,COMPAS  without sen. attr.,Curious,PE
0.4708898004927246,0.0,COMPAS  without sen. attr.,Curious,PE
0.3293664855334495,0.1694485373061275,COMPAS  without sen. attr.,Lower bound,PE
0.3448704077638347,0.09868246513756636,COMPAS  without sen. attr.,Lower bound,PE
0.37383853957873736,0.03983519391088549,COMPAS  without sen. attr.,Lower bound,PE
0.3743125855611977,0.034899490247500865,COMPAS  without sen. attr.,Lower bound,PE
0.3753083181358777,0.03159262943984916,COMPAS  without sen. attr.,Lower bound,PE
0.3756402289941043,0.029528614054775894,COMPAS  without sen. attr.,Lower bound,PE
0.3764462982212262,0.028753008350394082,COMPAS  without sen. attr.,Lower bound,PE
0.3771099625966705,0.028044630984128016,COMPAS  without sen. attr.,Lower bound,PE
0.3787692471603601,0.02561706790083581,COMPAS  without sen. attr.,Lower bound,PE
0.3791011580185867,0.02466656554188273,COMPAS  without sen. attr.,Lower bound,PE
0.3797175638981505,0.021989391399396117,COMPAS  without sen. attr.,Lower bound,PE
0.38033396977771416,0.02043642083234105,COMPAS  without sen. attr.,Lower bound,PE
0.3806658019654364,0.017879362736967663,COMPAS  without sen. attr.,Lower bound,PE
0.3819931307163253,0.01729941593655685,COMPAS  without sen. attr.,Lower bound,PE
0.3838423483550166,0.015939662118720156,COMPAS  without sen. attr.,Lower bound,PE
0.3840319667480008,0.015630573153585004,COMPAS  without sen. attr.,Lower bound,PE
0.3848378449181833,0.013829822138678094,COMPAS  without sen. attr.,Lower bound,PE
0.385549082471526,0.011278725221383987,COMPAS  without sen. attr.,Lower bound,PE
0.3856913299821947,0.0109470859653537,COMPAS  without sen. attr.,Lower bound,PE
0.3862603200248688,0.009036340341044136,COMPAS  without sen. attr.,Lower bound,PE
0.3863551516986479,0.008674984106719021,COMPAS  without sen. attr.,Lower bound,PE
0.3873033223340728,0.007170902891171927,COMPAS  without sen. attr.,Lower bound,PE
0.3874929407270571,0.007155027252501467,COMPAS  without sen. attr.,Lower bound,PE
0.3889628204319887,0.006304116700608431,COMPAS  without sen. attr.,Lower bound,PE
0.3891524837795467,0.005813519807722087,COMPAS  without sen. attr.,Lower bound,PE
0.3893895067707769,0.005367057969193532,COMPAS  without sen. attr.,Lower bound,PE
0.38943686641444897,0.002505117597119833,COMPAS  without sen. attr.,Lower bound,PE
0.39038518315223947,0.0016447547649260153,COMPAS  without sen. attr.,Lower bound,PE
0.3910015890318033,0.001322811602109708,COMPAS  without sen. attr.,Lower bound,PE
0.3922344007909309,0.000974719114971101,COMPAS  without sen. attr.,Lower bound,PE
0.3956949252242475,0.00045054510717552616,COMPAS  without sen. attr.,Lower bound,PE
0.4708898004927246,0.0,COMPAS  without sen. attr.,Lower bound,PE
0.32704368269668105,0.15899401157068052,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3412670626490314,0.09645291796349204,COMPAS  without sen. attr.,BFS objective-aware,PE
0.36563666746798185,0.046167146411785064,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3663003767980003,0.04486421472937886,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3664900401455584,0.044630708862070184,COMPAS  without sen. attr.,BFS objective-aware,PE
0.366537455982448,0.04367855861414528,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3669166927684162,0.04248010989083821,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3672485811493559,0.041814113496105296,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3676278179353241,0.04105594054150983,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3681968079779984,0.0398536776308569,COMPAS  without sen. attr.,BFS objective-aware,PE
0.36833905548866697,0.03890402568290578,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3702352394185081,0.0375875454358401,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3720370412203099,0.03684287406429454,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3732695607747066,0.03601928480918598,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3736014266783594,0.034938336026897256,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3746919796881748,0.032878111467339835,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3748816430357329,0.032409946210442166,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3756401390849564,0.028275935861348574,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3763987924751888,0.024914286380462967,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3766358716596364,0.024510712609361284,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3772521651527653,0.022516001345194547,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3774892443372129,0.020791228951905032,COMPAS  without sen. attr.,BFS objective-aware,PE
0.37777373935855,0.019425558873802186,COMPAS  without sen. attr.,BFS objective-aware,PE
0.37839014523811376,0.019097958546201853,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3791487986283461,0.017478083686890376,COMPAS  without sen. attr.,BFS objective-aware,PE
0.38151902854064745,0.016349956047841275,COMPAS  without sen. attr.,BFS objective-aware,PE
0.38270442446288544,0.014027940047030564,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3831311445176043,0.011207765330785423,COMPAS  without sen. attr.,BFS objective-aware,PE
0.38464828271841656,0.0077816026679135685,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3847431143921957,0.007420246433588452,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3852172727610909,0.00606303013940106,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3855491836193175,0.005353078907463127,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3901003509715977,0.002773270424694929,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3906219251773824,0.0019198871451762132,COMPAS  without sen. attr.,BFS objective-aware,PE
0.3908115885249405,0.0015151656136941141,COMPAS  without sen. attr.,BFS objective-aware,PE
0.39095383603560907,0.0011773483744684232,COMPAS  without sen. attr.,BFS objective-aware,PE
0.39797050328106587,0.0003517227923520952,COMPAS  without sen. attr.,BFS objective-aware,PE
0.4708898004927246,0.0,COMPAS  without sen. attr.,BFS objective-aware,PE
0.180055460494686,0.021335504962120142,Adult without sen. attr.,BFS original,EOpp
0.180575262474884,0.004395918928820629,Adult without sen. attr.,BFS original,EOpp
0.18220072675611976,0.00349100516725257,Adult without sen. attr.,BFS original,EOpp
0.1822419812219268,0.002517057582556559,Adult without sen. attr.,BFS original,EOpp
0.18277005581246275,0.0011125828390161408,Adult without sen. attr.,BFS original,EOpp
0.18285258448696476,0.000868989006194365,Adult without sen. attr.,BFS original,EOpp
0.18382619954722068,0.00045274609219789766,Adult without sen. attr.,BFS original,EOpp
0.24789598241766495,0.0,Adult without sen. attr.,BFS original,EOpp
0.1712185296668205,0.014286829815196998,Adult without sen. attr.,Curious,EOpp
0.17130929248706886,0.012814608138431782,Adult without sen. attr.,Curious,EOpp
0.1714248040382239,0.011563774770260184,Adult without sen. attr.,Curious,EOpp
0.17168059016801485,0.011088743373280276,Adult without sen. attr.,Curious,EOpp
0.17213439439781264,0.010319160422402041,Adult without sen. attr.,Curious,EOpp
0.17254695267166886,0.009220988883459836,Adult without sen. attr.,Curious,EOpp
0.17281098962654207,0.008549029562100241,Adult without sen. attr.,Curious,EOpp
0.17307502147549625,0.005498954399056099,Adult without sen. attr.,Curious,EOpp
0.17335556110171846,0.0032753720770110737,Adult without sen. attr.,Curious,EOpp
0.17338856576362693,0.0024645284761375397,Adult without sen. attr.,Curious,EOpp
0.17340506809458134,0.002228168420986853,Adult without sen. attr.,Curious,EOpp
0.17397439851250274,0.0011410797243071036,Adult without sen. attr.,Curious,EOpp
0.1741971799803851,0.0008713040374828117,Adult without sen. attr.,Curious,EOpp
0.17421368231133927,0.0005770001110533053,Adult without sen. attr.,Curious,EOpp
0.24789598241766495,0.0,Adult without sen. attr.,Curious,EOpp
0.1774233611735282,0.008227452528927981,Adult without sen. attr.,Lower bound,EOpp
0.17841348026671144,0.005890699184991943,Adult without sen. attr.,Lower bound,EOpp
0.17851249016770154,0.005051808230254573,Adult without sen. attr.,Lower bound,EOpp
0.17889204377964918,0.0041043983425256055,Adult without sen. attr.,Lower bound,EOpp
0.1791395787439629,0.003279400364579477,Adult without sen. attr.,Lower bound,EOpp
0.17951086587267573,0.002773768666004628,Adult without sen. attr.,Lower bound,EOpp
0.18076504302519855,0.0019272219258498649,Adult without sen. attr.,Lower bound,EOpp
0.1810538242858486,0.0005366202652103081,Adult without sen. attr.,Lower bound,EOpp
0.24789598241766495,0.0,Adult without sen. attr.,Lower bound,EOpp
0.17666425429002752,0.010168728090181146,Adult without sen. attr.,BFS objective-aware,EOpp
0.17670551011741298,0.008302496726668584,Adult without sen. attr.,BFS objective-aware,EOpp
0.1767797675431554,0.00630888203210489,Adult without sen. attr.,BFS objective-aware,EOpp
0.17715932115510324,0.0039644345454587174,Adult without sen. attr.,BFS objective-aware,EOpp
0.17748111660871102,0.002606445796292189,Adult without sen. attr.,BFS objective-aware,EOpp
0.1779101595130015,0.0020888003941741612,Adult without sen. attr.,BFS objective-aware,EOpp
0.17801742466420412,0.0019408127374214825,Adult without sen. attr.,BFS objective-aware,EOpp
0.17952737433073307,0.0011701547894074624,Adult without sen. attr.,BFS objective-aware,EOpp
0.1806082749658685,0.0005186907620071457,Adult without sen. attr.,BFS objective-aware,EOpp
0.24789598241766495,0.0,Adult without sen. attr.,BFS objective-aware,EOpp
0.3273281102861573,0.21187578817968855,COMPAS  without sen. attr.,BFS original,EOpp
0.3324959644840885,0.19272280656463792,COMPAS  without sen. attr.,BFS original,EOpp
0.3588563713724329,0.09576700756790947,COMPAS  without sen. attr.,BFS original,EOpp
0.3821350635449761,0.0483146979446023,COMPAS  without sen. attr.,BFS original,EOpp
0.3841264949784056,0.04746212036960721,COMPAS  without sen. attr.,BFS original,EOpp
0.3851221039280071,0.046690310262544735,COMPAS  without sen. attr.,BFS original,EOpp
0.3861178140253999,0.04613158906069389,COMPAS  without sen. attr.,BFS original,EOpp
0.3866870400795877,0.04329156653847251,COMPAS  without sen. attr.,BFS original,EOpp
0.3874456822311765,0.04242928121877408,COMPAS  without sen. attr.,BFS original,EOpp
0.38929480996071975,0.04035089875216352,COMPAS  without sen. attr.,BFS original,EOpp
0.390148014058644,0.03921453184290445,COMPAS  without sen. attr.,BFS original,EOpp
0.3904324416481202,0.0366416772856964,COMPAS  without sen. attr.,BFS original,EOpp
0.3940834610886133,0.03556299828420687,COMPAS  without sen. attr.,BFS original,EOpp
0.39507912623143226,0.03393985068687259,COMPAS  without sen. attr.,BFS original,EOpp
0.3953161492226625,0.03330258130844338,COMPAS  without sen. attr.,BFS original,EOpp
0.3958376672352297,0.031053862781554156,COMPAS  without sen. attr.,BFS original,EOpp
0.3966435678826992,0.0302469747297494,COMPAS  without sen. attr.,BFS original,EOpp
0.3966436353145599,0.02667200712816773,COMPAS  without sen. attr.,BFS original,EOpp
0.3986820667550699,0.025910718685266863,COMPAS  without sen. attr.,BFS original,EOpp
0.3992510567977441,0.025120386865246886,COMPAS  without sen. attr.,BFS original,EOpp
0.3996777993297498,0.02379511112016839,COMPAS  without sen. attr.,BFS original,EOpp
0.4002942501638875,0.020200194467520072,COMPAS  without sen. attr.,BFS original,EOpp
0.4038495500777659,0.018497060727033787,COMPAS  without sen. attr.,BFS original,EOpp
0.4047508106152584,0.01803391546758093,COMPAS  without sen. attr.,BFS original,EOpp
0.4051775981018381,0.015370850921296919,COMPAS  without sen. attr.,BFS original,EOpp
0.40750042341589343,0.013159871470246576,COMPAS  without sen. attr.,BFS original,EOpp
0.4098236533211146,0.010033510304347515,COMPAS  without sen. attr.,BFS original,EOpp
0.4105349470676749,0.00991736109980701,COMPAS  without sen. attr.,BFS original,EOpp
0.41233663648304186,0.0044135734266254065,COMPAS  without sen. attr.,BFS original,EOpp
0.4127159631781581,0.0039776258281618345,COMPAS  without sen. attr.,BFS original,EOpp
0.4131427057101635,0.003392306026415326,COMPAS  without sen. attr.,BFS original,EOpp
0.4133797624173243,0.001999818563383305,COMPAS  without sen. attr.,BFS original,EOpp
0.4139013366231091,0.0014251966530769767,COMPAS  without sen. attr.,BFS original,EOpp
0.4141857754512287,0.0009006349293606107,COMPAS  without sen. attr.,BFS original,EOpp
0.4146597540018281,0.0004908624931626028,COMPAS  without sen. attr.,BFS original,EOpp
0.4708898004927246,0.0,COMPAS  without sen. attr.,BFS original,EOpp
0.3371894467788981,0.1840234893873886,COMPAS  without sen. attr.,Curious,EOpp
0.37962272098572797,0.0955017965415248,COMPAS  without sen. attr.,Curious,EOpp
0.3977342220403061,0.045193106458399385,COMPAS  without sen. attr.,Curious,EOpp
0.3985875048087346,0.04409932439858976,COMPAS  without sen. attr.,Curious,EOpp
0.3988719998300716,0.04395164578501546,COMPAS  without sen. attr.,Curious,EOpp
0.3992513265251878,0.04378958143130608,COMPAS  without sen. attr.,Curious,EOpp
0.3998202828519316,0.043052273510717866,COMPAS  without sen. attr.,Curious,EOpp
0.4010528024063284,0.041551548937338235,COMPAS  without sen. attr.,Curious,EOpp
0.4016218036876461,0.04108670126100174,COMPAS  without sen. attr.,Curious,EOpp
0.40275968262520334,0.03883461273406661,COMPAS  without sen. attr.,Curious,EOpp
0.4030915934834299,0.03822231966956678,COMPAS  without sen. attr.,Curious,EOpp
0.4031864026799219,0.03549605018233547,COMPAS  without sen. attr.,Curious,EOpp
0.4049404065309555,0.03406846803666316,COMPAS  without sen. attr.,Curious,EOpp
0.4054619807367403,0.03248042623643381,COMPAS  without sen. attr.,Curious,EOpp
0.4058887232687459,0.031067746693810464,COMPAS  without sen. attr.,Curious,EOpp
0.4067421746168269,0.029953739216377333,COMPAS  without sen. attr.,Curious,EOpp
0.4077853230283963,0.02901428869954307,COMPAS  without sen. attr.,Curious,EOpp
0.40806973937922897,0.027561006580057824,COMPAS  without sen. attr.,Curious,EOpp
0.40840172890796006,0.025268199063252242,COMPAS  without sen. attr.,Curious,EOpp
0.4090181347875239,0.021945541649189226,COMPAS  without sen. attr.,Curious,EOpp
0.40939743900535297,0.020650525538885488,COMPAS  without sen. attr.,Curious,EOpp
0.4103455309702737,0.017851877074843613,COMPAS  without sen. attr.,Curious,EOpp
0.410914476058374,0.016052048233752413,COMPAS  without sen. attr.,Curious,EOpp
0.4124314681568209,0.014039071339094987,COMPAS  without sen. attr.,Curious,EOpp
0.4133797848946113,0.013573247875774252,COMPAS  without sen. attr.,Curious,EOpp
0.4139961907741752,0.01311078880347408,COMPAS  without sen. attr.,Curious,EOpp
0.41432810163240175,0.011127563695249,COMPAS  without sen. attr.,Curious,EOpp
0.4143755174692911,0.010835091685464659,COMPAS  without sen. attr.,Curious,EOpp
0.415276418370192,0.010618556546828094,COMPAS  without sen. attr.,Curious,EOpp
0.41546608171775024,0.010187327163400985,COMPAS  without sen. attr.,Curious,EOpp
0.41622474634662604,0.009902108346044745,COMPAS  without sen. attr.,Curious,EOpp
0.4173625578523221,0.006595870046064189,COMPAS  without sen. attr.,Curious,EOpp
0.4174099736892117,0.006295344125703562,COMPAS  without sen. attr.,Curious,EOpp
0.4183581218473498,0.005578808464793794,COMPAS  without sen. attr.,Curious,EOpp
0.4189271118900241,0.004986790864289592,COMPAS  without sen. attr.,Curious,EOpp
0.4195433716672224,0.0045861631985933075,COMPAS  without sen. attr.,Curious,EOpp
0.4224827264859201,0.001859931335600562,COMPAS  without sen. attr.,Curious,EOpp
0.4230515816648725,0.0011831132550980561,COMPAS  without sen. attr.,Curious,EOpp
0.4236679763057927,0.00037580714637739374,COMPAS  without sen. attr.,Curious,EOpp
0.4708898004927246,0.0,COMPAS  without sen. attr.,Curious,EOpp
0.3293664855334495,0.2347180555843537,COMPAS  without sen. attr.,Lower bound,EOpp
0.3343920697434252,0.1869080432367254,COMPAS  without sen. attr.,Lower bound,EOpp
0.3610848257970925,0.09564808656377058,COMPAS  without sen. attr.,Lower bound,EOpp
0.3946043160212145,0.045864384271920924,COMPAS  without sen. attr.,Lower bound,EOpp
0.3947939793687725,0.045450119911468224,COMPAS  without sen. attr.,Lower bound,EOpp
0.3953155535745573,0.04416494675129506,COMPAS  without sen. attr.,Lower bound,EOpp
0.3956474644327839,0.04308444280083595,COMPAS  without sen. attr.,Lower bound,EOpp
0.3959792966205061,0.04188942220364132,COMPAS  without sen. attr.,Lower bound,EOpp
0.3961689599680642,0.04008051388820877,COMPAS  without sen. attr.,Lower bound,EOpp
0.4009105436570163,0.03910884041181495,COMPAS  without sen. attr.,Lower bound,EOpp
0.4012898366362021,0.03787650980252999,COMPAS  without sen. attr.,Lower bound,EOpp
0.4036603025600168,0.03631960446122131,COMPAS  without sen. attr.,Lower bound,EOpp
0.4043240006513919,0.035253640427612296,COMPAS  without sen. attr.,Lower bound,EOpp
0.4047981028270695,0.034321013822034514,COMPAS  without sen. attr.,Lower bound,EOpp
0.4056041720541914,0.032649968618529965,COMPAS  without sen. attr.,Lower bound,EOpp
0.4057464195648599,0.031915912197434705,COMPAS  without sen. attr.,Lower bound,EOpp
0.4058885996436675,0.029371987282219868,COMPAS  without sen. attr.,Lower bound,EOpp
0.4065997585265059,0.028469112835799323,COMPAS  without sen. attr.,Lower bound,EOpp
0.4071212765390733,0.026835869924219543,COMPAS  without sen. attr.,Lower bound,EOpp
0.40778509825552656,0.0261252534989976,COMPAS  without sen. attr.,Lower bound,EOpp
0.4082117958329582,0.025383461283696798,COMPAS  without sen. attr.,Lower bound,EOpp
0.40868584181541856,0.024448197442075225,COMPAS  without sen. attr.,Lower bound,EOpp
0.4094919110425404,0.022977238679357515,COMPAS  without sen. attr.,Lower bound,EOpp
0.4100609010852148,0.02141031689058067,COMPAS  without sen. attr.,Lower bound,EOpp
0.4105350144995359,0.019860406130107863,COMPAS  without sen. attr.,Lower bound,EOpp
0.4117676014857936,0.01901037214711775,COMPAS  without sen. attr.,Lower bound,EOpp
0.4118150173226832,0.016149637879028445,COMPAS  without sen. attr.,Lower bound,EOpp
0.4121943440177993,0.014953286990854688,COMPAS  without sen. attr.,Lower bound,EOpp
0.4123365915284679,0.013701727599101744,COMPAS  without sen. attr.,Lower bound,EOpp
0.4126210191179441,0.013251227381517794,COMPAS  without sen. attr.,Lower bound,EOpp
0.4128580983023917,0.011917352922643345,COMPAS  without sen. attr.,Lower bound,EOpp
0.4131899304901139,0.010913310145415469,COMPAS  without sen. attr.,Lower bound,EOpp
0.4141382472279044,0.010312258304694209,COMPAS  without sen. attr.,Lower bound,EOpp
0.4143278656208884,0.008950677876635693,COMPAS  without sen. attr.,Lower bound,EOpp
0.4157029248906845,0.0073452861410215455,COMPAS  without sen. attr.,Lower bound,EOpp
0.4160821616766527,0.00551803200523564,COMPAS  without sen. attr.,Lower bound,EOpp
0.4169830625775537,0.004207396297198551,COMPAS  without sen. attr.,Lower bound,EOpp
0.41774171596778603,0.0034528522332273105,COMPAS  without sen. attr.,Lower bound,EOpp
0.4179313793153441,0.0025956860361803225,COMPAS  without sen. attr.,Lower bound,EOpp
0.4186424482890346,0.002331452391465772,COMPAS  without sen. attr.,Lower bound,EOpp
0.4189269433103717,0.0018354725825876718,COMPAS  without sen. attr.,Lower bound,EOpp
0.4201121594143139,0.0010121500300853462,COMPAS  without sen. attr.,Lower bound,EOpp
0.4216768820316681,0.00042650373620296557,COMPAS  without sen. attr.,Lower bound,EOpp
0.4708898004927246,0.0,COMPAS  without sen. attr.,Lower bound,EOpp
0.32704368269668105,0.21182605008185992,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3324959644840885,0.19272280656463792,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3566279506637037,0.0978018023480942,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3823720865362063,0.047007885328165896,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.38678146716220096,0.045444841888662366,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3869711305097591,0.04503432256100282,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.38967383321246174,0.044255101781782026,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3918071862358985,0.04269467917455624,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3919020179096775,0.04108583576298085,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3932296613425842,0.040450013252158336,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3934193246901422,0.0402744380015954,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3952682388854593,0.03859139654808883,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3991563375103999,0.0368987138374394,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3995356642055161,0.03639669614152639,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.3998201592268533,0.03553277965641366,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.400152025130506,0.033718477734036835,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4013847806964159,0.03227948525001405,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4017166128841382,0.030155054294020118,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4021907712530334,0.02784455742915105,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4023803896460175,0.02735961097532199,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4026648846673546,0.02693183326785613,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4032812231150576,0.025197754934591126,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4042293600345521,0.0236519679433174,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4043241917083311,0.02348674772063827,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4043716075452206,0.02290272414799257,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4132844924364492,0.019781732070591085,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4133793016329411,0.01935584960793351,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4142327866969525,0.019101520603604503,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4155129580997522,0.015974057068570423,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.416840354282502,0.010673371976592159,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4170774334669496,0.0105748841558308,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4176464235096239,0.010257099855663842,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4178360868571819,0.009991090694915827,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4195430569852047,0.009114010101054504,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4199223836803208,0.007917659212880767,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.42139227462389584,0.006804562569928086,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4221033435975864,0.005097924088183536,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4236206503780511,0.004056257421516862,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4256116772203148,0.003275321631574146,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.42584870021154503,0.002649626884929768,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4261806110697716,0.0023341437020703453,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4265599377648879,0.0018203030466200753,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4273185462005461,0.0008968603117827877,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4279822780078516,0.0005410482847005959,COMPAS  without sen. attr.,BFS objective-aware,EOpp
0.4708898004927246,0.0,COMPAS  without sen. attr.,BFS objective-aware,EOpp
